"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"1001","OPTCUR","JPYINR","OPTION","08-Dec-2023",62.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.115,"JPYINR"
"1040","OPTCUR","JPYINR","OPTION","08-Dec-2023",62.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"1100","OPTCUR","JPYINR","OPTION","08-Dec-2023",63,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"10565","OPTCUR","JPYINR","OPTION","08-Dec-2023",63.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"10567","OPTCUR","JPYINR","OPTION","08-Dec-2023",63.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"1474","OPTCUR","JPYINR","OPTION","08-Dec-2023",49,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"6825","OPTCUR","JPYINR","OPTION","08-Dec-2023",49.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"4044","OPTCUR","JPYINR","OPTION","08-Dec-2023",49.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"JPYINR"
"9180","OPTCUR","JPYINR","OPTION","08-Dec-2023",49.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"12837","OPTCUR","JPYINR","OPTION","08-Dec-2023",50,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"JPYINR"
"4938","OPTCUR","JPYINR","OPTION","08-Dec-2023",50.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"JPYINR"
"4940","OPTCUR","JPYINR","OPTION","08-Dec-2023",50.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"JPYINR"
"4964","OPTCUR","JPYINR","OPTION","08-Dec-2023",50.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.035,"JPYINR"
"4997","OPTCUR","JPYINR","OPTION","08-Dec-2023",51,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0425,"JPYINR"
"4999","OPTCUR","JPYINR","OPTION","08-Dec-2023",51.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.05,"JPYINR"
"5009","OPTCUR","JPYINR","OPTION","08-Dec-2023",51.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0625,"JPYINR"
"5016","OPTCUR","JPYINR","OPTION","08-Dec-2023",51.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.075,"JPYINR"
"5022","OPTCUR","JPYINR","OPTION","08-Dec-2023",52,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5063","OPTCUR","JPYINR","OPTION","08-Dec-2023",52.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5085","OPTCUR","JPYINR","OPTION","08-Dec-2023",52.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5089","OPTCUR","JPYINR","OPTION","08-Dec-2023",52.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5091","OPTCUR","JPYINR","OPTION","08-Dec-2023",53,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5093","OPTCUR","JPYINR","OPTION","08-Dec-2023",53.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5095","OPTCUR","JPYINR","OPTION","08-Dec-2023",53.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5097","OPTCUR","JPYINR","OPTION","08-Dec-2023",53.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5099","OPTCUR","JPYINR","OPTION","08-Dec-2023",54,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5101","OPTCUR","JPYINR","OPTION","08-Dec-2023",54.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5103","OPTCUR","JPYINR","OPTION","08-Dec-2023",54.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5105","OPTCUR","JPYINR","OPTION","08-Dec-2023",54.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5107","OPTCUR","JPYINR","OPTION","08-Dec-2023",55,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5109","OPTCUR","JPYINR","OPTION","08-Dec-2023",55.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5188","OPTCUR","JPYINR","OPTION","08-Dec-2023",55.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5285","OPTCUR","JPYINR","OPTION","08-Dec-2023",55.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5301","OPTCUR","JPYINR","OPTION","08-Dec-2023",56,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5305","OPTCUR","JPYINR","OPTION","08-Dec-2023",56.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5330","OPTCUR","JPYINR","OPTION","08-Dec-2023",56.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5332","OPTCUR","JPYINR","OPTION","08-Dec-2023",56.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"5334","OPTCUR","JPYINR","OPTION","08-Dec-2023",57,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.1,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"JPYINR"
"5365","OPTCUR","JPYINR","OPTION","08-Dec-2023",57.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.2875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.075,"JPYINR"
"5367","OPTCUR","JPYINR","OPTION","08-Dec-2023",57.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.5925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1875,"JPYINR"
"5410","OPTCUR","JPYINR","OPTION","08-Dec-2023",57.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.365,"JPYINR"
"5416","OPTCUR","JPYINR","OPTION","08-Dec-2023",58,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,1.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5875,"JPYINR"
"5420","OPTCUR","JPYINR","OPTION","08-Dec-2023",58.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.12,1.54,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.83,"JPYINR"
"5453","OPTCUR","JPYINR","OPTION","08-Dec-2023",58.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.36,1.795,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0775,"JPYINR"
"5546","OPTCUR","JPYINR","OPTION","08-Dec-2023",58.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.6075,2.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3275,"JPYINR"
"5556","OPTCUR","JPYINR","OPTION","08-Dec-2023",59,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.8575,2.2975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5775,"JPYINR"
"5558","OPTCUR","JPYINR","OPTION","08-Dec-2023",59.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.1075,2.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8275,"JPYINR"
"5560","OPTCUR","JPYINR","OPTION","08-Dec-2023",59.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.3575,2.7975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0775,"JPYINR"
"5564","OPTCUR","JPYINR","OPTION","08-Dec-2023",59.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.6075,3.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3275,"JPYINR"
"5605","OPTCUR","JPYINR","OPTION","08-Dec-2023",60,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.8575,3.2975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5775,"JPYINR"
"5607","OPTCUR","JPYINR","OPTION","08-Dec-2023",60.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.1075,3.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8275,"JPYINR"
"5653","OPTCUR","JPYINR","OPTION","08-Dec-2023",60.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.3575,3.7975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0775,"JPYINR"
"5655","OPTCUR","JPYINR","OPTION","08-Dec-2023",60.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.6075,4.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8,"JPYINR"
"5755","OPTCUR","JPYINR","OPTION","08-Dec-2023",61,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.84,4.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.01,"JPYINR"
"5778","OPTCUR","JPYINR","OPTION","08-Dec-2023",61.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.09,4.53,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2225,"JPYINR"
"5803","OPTCUR","JPYINR","OPTION","08-Dec-2023",61.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.34,4.78,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.44,"JPYINR"
"5817","OPTCUR","JPYINR","OPTION","08-Dec-2023",61.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.59,5.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6575,"JPYINR"
"5825","OPTCUR","JPYINR","OPTION","08-Dec-2023",62,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.84,5.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.88,"JPYINR"
"5827","OPTCUR","JPYINR","OPTION","08-Dec-2023",62.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.09,5.53,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.105,"JPYINR"
"1006","OPTCUR","JPYINR","OPTION","08-Dec-2023",62.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.34,5.78,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.255,"JPYINR"
"1043","OPTCUR","JPYINR","OPTION","08-Dec-2023",62.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.59,6.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8175,"JPYINR"
"1177","OPTCUR","JPYINR","OPTION","08-Dec-2023",63,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.84,6.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0675,"JPYINR"
"10566","OPTCUR","JPYINR","OPTION","08-Dec-2023",63.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.0875,6.5275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8075,"JPYINR"
"10568","OPTCUR","JPYINR","OPTION","08-Dec-2023",63.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.3375,6.7775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0575,"JPYINR"
"1479","OPTCUR","JPYINR","OPTION","15-Dec-2023",49,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.78,9.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5,"JPYINR"
"6827","OPTCUR","JPYINR","OPTION","15-Dec-2023",49.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.53,8.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.56,"JPYINR"
"4045","OPTCUR","JPYINR","OPTION","15-Dec-2023",49.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.28,8.72,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6525,"JPYINR"
"9181","OPTCUR","JPYINR","OPTION","15-Dec-2023",49.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.03,8.47,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"12838","OPTCUR","JPYINR","OPTION","15-Dec-2023",50,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.78,8.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7225,"JPYINR"
"3487","OPTCUR","JPYINR","OPTION","15-Dec-2023",50.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.53,7.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7025,"JPYINR"
"3489","OPTCUR","JPYINR","OPTION","15-Dec-2023",50.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.28,7.72,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4625,"JPYINR"
"3640","OPTCUR","JPYINR","OPTION","15-Dec-2023",50.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.03,7.47,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2225,"JPYINR"
"3781","OPTCUR","JPYINR","OPTION","15-Dec-2023",51,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.78,7.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.985,"JPYINR"
"7243","OPTCUR","JPYINR","OPTION","15-Dec-2023",51.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.5125,6.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.75,"JPYINR"
"7245","OPTCUR","JPYINR","OPTION","15-Dec-2023",51.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.2625,6.7025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.515,"JPYINR"
"7247","OPTCUR","JPYINR","OPTION","15-Dec-2023",51.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.0125,6.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2825,"JPYINR"
"7450","OPTCUR","JPYINR","OPTION","15-Dec-2023",52,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.7625,6.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4825,"JPYINR"
"7799","OPTCUR","JPYINR","OPTION","15-Dec-2023",52.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.5125,5.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2325,"JPYINR"
"8039","OPTCUR","JPYINR","OPTION","15-Dec-2023",52.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.2625,5.7025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9825,"JPYINR"
"8041","OPTCUR","JPYINR","OPTION","15-Dec-2023",52.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.015,5.455,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.735,"JPYINR"
"8073","OPTCUR","JPYINR","OPTION","15-Dec-2023",53,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.765,5.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.485,"JPYINR"
"8085","OPTCUR","JPYINR","OPTION","15-Dec-2023",53.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.515,4.955,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.235,"JPYINR"
"8087","OPTCUR","JPYINR","OPTION","15-Dec-2023",53.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.265,4.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.985,"JPYINR"
"8111","OPTCUR","JPYINR","OPTION","15-Dec-2023",53.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.015,4.455,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.735,"JPYINR"
"8283","OPTCUR","JPYINR","OPTION","15-Dec-2023",54,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.765,4.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.485,"JPYINR"
"8402","OPTCUR","JPYINR","OPTION","15-Dec-2023",54.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.52,3.955,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2375,"JPYINR"
