"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"543748","AARPHA","DR","AARTI PHARMALABS LIMITED",567.8,1,"543748",0,0,0,0,"AARTIPHARM","AARTI PHARMALABS LIMITED","","","","","","","","","","",378.6,5,"INE0LRU01027",497.6,269,497.6,269,"","","","AARTIPHARM"
"890180","AARPP1","DR","AARTI SURFACTANTS LTD PP",345.15,1,"890180",0,0,0,0,"AARTIPP","AARTI SURFACTANTS LTD PP","","","","","","","","","","",230.15,1,"IN909EO01012",384.15,172.05,384.15,172.05,"","","","AARTIPP"
"750757","AARRE1","C","AARTI SURFACTANTS LIMITED RE",49.21,1,"750757",0,0,0,0,"AARTI-RE","AARTI SURFACTANTS LIMITED RE","","","","","","","","","","",21.09,10,"INE09EO20013",37.8,16,37.8,16,"","","","AARTI-RE"
"542377","AARSHY","C","AAR SHYAM INDIA INVESTMENT LTD",6.56,1,"542377",0,0,0,0,"AARSHYAM","AAR SHYAM INDIA INVESTMENT LTD","","","","","","","","","","",5.94,10,"INE512R01010",6.25,3.69,0,0,"","","","AARSHYAM"
"542580","AARSOL","C","AARTECH SOLONICS LTD",153.7,1,"542580",0,0,0,0,"AARTECH","AARTECH SOLONICS LTD","","","","","","","","","","",139.1,10,"INE01C001018",185.9,51.7,0,0,"","","","AARTECH"
"543210","AARSUR","DR","AARTI SURFACTANTS LIMITED",757,1,"543210",0,0,0,0,"AARTISURF","AARTI SURFACTANTS LIMITED","","","","","","","","","","",504.7,10,"INE09EO01013",718,417.4,1745,257.5,"","","","AARTISURF"
"543346","AASHOS","DR","AASHKA HOSPITALS LIMITED",52.52,1,"543346",0,0,0,0,"AASHKA","AASHKA HOSPITALS LIMITED","","","","","","","","","","",42.98,10,"INE0EAX01014",73.8,41.35,121.1,36.3,"","","","AASHKA"
"531514","AASSEC","DR","AASHEESH SECURITIES",0.76,1,"531514",0,0,0,0,"AASHEESH","AASHEESH SECURITIES","","","","","","","","","","",0.7,10,"INE174C01011",3.9,0.63,15.75,0.1,"","","","AASHEESH"
"512038","AASTRA","C","TCC CONCEPT LIMITED",168.7,1,"512038",0,0,0,0,"TCC","TCC CONCEPT LIMITED","","","","","","","","","","",162.1,10,"INE887D01016",165.4,16.22,165.4,4.25,"","","","TCC"
"541988","AAVFIN","DR","AAVAS FINANCIERS LIMITED",1803.9,1,"541988",0,0,0,0,"AAVAS","AAVAS FINANCIERS LIMITED","","","","","","","","","","",1202.6,10,"INE216P01012",2045,1335,3336.95,611.5,"","","","AAVAS"
"539528","AAYFOO","DR","AAYUSH FOOD AND HERBS LTD",31.29,1,"539528",0,0,0,0,"AAYUSH","AAYUSH FOOD AND HERBS LTD","","","","","","","","","","",28.31,10,"INE430R01015",35.17,17,85.9,12.5,"","","","AAYUSH"
"508987","ABACOM","C","ABACUS COMPUTERS",4.62,1,"508987",0,0,0,0,"ABACUS","ABACUS COMPUTERS","","","","","","","","","","",4.18,10,"INE192D01011",12,2.87,203,1.25,"","","","ABACUS"
"543712","ABAHOL","DR","ABANS HOLDINGS LIMITED",390.2,1,"543712",0,0,0,0,"AHL","ABANS HOLDINGS LIMITED","","","","","","","","","","",260.2,2,"INE00ZE01026",354.9,180.05,354.9,180.05,"","","","AHL"
"973252","ABAND2","DR","ABANS FINANCE PVT LTD SR 18",1399287.6,1,"973252",0,0,0,0,"AFPL17JUN21","ABANS FINANCE PVT LTD SR 18","","","","","","","","","","",932858.4,1000000,"INE00ZD07488",0,0,0,0,"","","","AFPL17JUN21"
"523204","ABAOFF","C","ABAN OFFSHORE LTD",54.25,1,"523204",0,0,0,0,"ABAN","ABAN OFFSHORE LTD","","","","","","","","","","",49.09,2,"INE421A01028",67,31.15,5555,3.18,"","","","ABAN"
"500002","ABB","DR","ABB INDIA LIMITED",5216.2,1,"500002",0,0,0,0,"ABB","ABB INDIA LIMITED","","","","","","","","","","",4267.8,2,"INE117A01022",4882,2640.45,4882,20.25,"","","","ABB"
"500488","ABBIND","DR","ABBOTT INDIA LIMITED",25394.4,1,"500488",0,0,0,0,"ABBOTINDIA","ABBOTT INDIA LIMITED","","","","","","","","","","",20777.3,10,"INE358A01014",24724.95,19900,24724.95,200,"","","","ABBOTINDIA"
"506817","ABBLAB","DR","PHARMACIA HEALTHCARE LTD",0,1,"506817",0,0,0,0,"","PHARMACIA HEALTHCARE LTD","","","","","","","","","","",0,5,"INE252B01025",140.2,84.55,681.03,56.03,"","","",""
"543187","ABBPOW","DR","HITACHI ENERGY INDIA LIMITED",5795.4,1,"543187",0,0,0,0,"POWERINDIA","HITACHI ENERGY INDIA LIMITED","","","","","","","","","","",3863.6,2,"INE07Y701011",4950,2906,4950,714,"","","","POWERINDIA"
"505665","ABCBEA","DR","ABC BEARINGS LTD",525.15,1,"505665",0,0,0,0,"ABCBEARS","ABC BEARINGS LTD","","","","","","","","","","",350.15,10,"INE779A01011",568.9,380,568.9,3,"","","","ABCBEARS"
"513119","ABCGAS","C","ABC GAS (INTERNATIONAL) LTD",56.7,1,"513119",0,0,0,0,"ABCGAS","ABC GAS (INTERNATIONAL) LTD","","","","","","","","","","",51.3,10,"INE173M01012",66,25.66,153.5,0.45,"","","","ABCGAS"
"520123","ABCIND","DR","ABC INDIA LTD",133.4,1,"520123",0,0,0,0,"ABCINDQ","ABC INDIA LTD","","","","","","","","","","",88.94,10,"INE125D01011",124,68,177,2.75,"","","","ABCINDQ"
"530833","ABEPRI","C","ABEE INFO-CONSUMABLES LIMITED",4.49,1,"530833",0,0,0,0,"ABEEINF","ABEE INFO-CONSUMABLES LIMITED","","","","","","","","","","",4.07,10,"INE097B01016",5.68,2.22,26.7,1.15,"","","","ABEEINF"
"532682","ABGSHI","C","ABG SHIPYARD LTD",1.17,1,"532682",0,0,0,0,"ABGSHIP","ABG SHIPYARD LTD","","","","","","","","","","",1.07,10,"INE067H01016",8.29,1.12,1045,1.12,"","","","ABGSHIP"
"532831","ABHCOR","C","ABHISHEK CORPORATION LIMITED",0.59,1,"532831",0,0,0,0,"ABHISHEK","ABHISHEK CORPORATION LIMITED","","","","","","","","","","",0.55,10,"INE004I01017",0.57,0.49,100.45,0.49,"","","","ABHISHEK"
"538935","ABHFIN","C","ABHISHEK FINLEASE LIMITED",22.52,1,"538935",0,0,0,0,"ABHIFIN","ABHISHEK FINLEASE LIMITED","","","","","","","","","","",20.38,10,"INE723C01015",36,20.4,53.7,3.15,"","","","ABHIFIN"
"532057","ABHHOM","C","ABHINAV CAPITAL SERVICES LIMIT",119.85,1,"532057",0,0,0,0,"ABHICAP","ABHINAV CAPITAL SERVICES LIMIT","","","","","","","","","","",115.15,10,"INE516F01016",191.75,68.3,301.15,1.5,"","","","ABHICAP"
"539544","ABHINF","DR","ABHISHEK INFRAVENTURES LTD",5.77,1,"539544",0,0,0,0,"ABHIINFRA","ABHISHEK INFRAVENTURES LTD","","","","","","","","","","",4.73,10,"INE281P01016",7.8,2.47,64.5,0.91,"","","","ABHIINFRA"
"538952","ABHLEA","DR","ABHINAV LEASING & FINANCE LTD",2.9,1,"538952",0,0,0,0,"ALFL","ABHINAV LEASING & FINANCE LTD","","","","","","","","","","",2.64,1,"INE211D01027",3.21,1.34,23.7,0.51,"","","","ALFL"
"539560","ABHTRA","C","ABHIJIT TRADING COMPANY LTD",15,1,"539560",0,0,0,0,"ABHIJIT","ABHIJIT TRADING COMPANY LTD","","","","","","","","","","",1.5,10,"INE994N01019",0,0,0,0,"","","","ABHIJIT"
"511756","ABIFIN","C","ABIRAMI FINANCIAL SERVICES (IN",35.16,1,"511756",0,0,0,0,"ABIRAFN","ABIRAMI FINANCIAL SERVICES (IN","","","","","","","","","","",33.8,10,"INE195I01013",37.05,7.84,37.05,2.55,"","","","ABIRAFN"
"526955","ABLBIO","C","ABL BIO-TECHNOLOGIES LTD",0.85,1,"526955",0,0,0,0,"ABLBIO","ABL BIO-TECHNOLOGIES LTD","","","","","","","","","","",0.77,10,"INE707D01016",1.85,0.73,222,0.73,"","","","ABLBIO"
"531161","ABMKNO","DR","ABM KNOWLEDGEWARE LTD",138.2,1,"531161",0,0,0,0,"ABMKNO","ABM KNOWLEDGEWARE LTD","","","","","","","","","","",92.2,5,"INE850B01026",122.4,73,180,0.73,"","","","ABMKNO"
"524011","ABNPH","DR","GENOMICS BIOTECH",1.7,1,"524011",0,0,0,0,"GENOMICS","GENOMICS BIOTECH","","","","","","","","","","",1.14,10,"INE974A01018",5,1.36,19.95,0.9,"","","","GENOMICS"
"500410","ACC","DR","ACC LIMITED",2355.8,1,"500410",0,0,0,0,"ACC","ACC LIMITED","","","","","","","","","","",1927.5,10,"INE012A01025",2674.45,1593.5,2784.95,64.86,"","","","ACC"
"531905","ACCEXP","DR","ACCURATE EXPORTS",0.12,1,"531905",0,0,0,0,"ACCUEXPO","ACCURATE EXPORTS","","","","","","","","","","",0.08,10,"INE062B01010",0.75,0.05,25,0.05,"","","","ACCUEXPO"
"543938","ACCIN","DR","ACCELERATEBS INDIA LIMITED",210.45,1,"543938",0,0,0,0,"ACCELERATE","ACCELERATEBS INDIA LIMITED","","","","","","","","","","",172.25,10,"INE0POP01017",333.8,109.5,333.8,109.5,"","","","ACCELERATE"
"526347","ACCIND","C","ACCLAIM INDUSTRIES LIMITED",0.66,1,"526347",0,0,0,0,"ACCLAIM","ACCLAIM INDUSTRIES LIMITED","","","","","","","","","","",0.6,10,"INE051E01017",1.94,0.56,50.6,0.56,"","","","ACCLAIM"
"532268","ACCKAL","DR","ACCELYA SOLUTIONS INDIA LTD",1671.6,1,"532268",0,0,0,0,"ACCELYA","ACCELYA SOLUTIONS INDIA LTD","","","","","","","","","","",1114.4,10,"INE793A01012",1750,1068.05,1864,19.05,"","","","ACCELYA"
"51172","ACCOFS","DR","ACCELYA SOLUTIONS INDIA OFS",0,1,"51172",0,0,0,0,"ACCELYA","ACCELYA SOLUTIONS INDIA OFS","","","","","","","","","","",0,10,"INE000000172",0,0,0,0,"","","","ACCELYA"
"531897","ACCTEC","C","ACCENTIA TECHNOLOGIES LTD",3.26,1,"531897",0,0,0,0,"ACCENTECH","ACCENTIA TECHNOLOGIES LTD","","","","","","","","","","",2.96,10,"INE122B01012",13.75,2.46,372,2.46,"","","","ACCENTECH"
"530513","ACCTRA","C","ACCURATE TRANSFORMERS LTD",25.55,1,"530513",0,0,0,0,"ACCURATE","ACCURATE TRANSFORMERS LTD","","","","","","","","","","",23.15,10,"INE243C01014",39.65,22.15,241.9,4.7,"","","","ACCURATE"
"530093","ACEINT","C","ACE EDUTREND LIMITED",2.38,1,"530093",0,0,0,0,"ACEINDI","ACE EDUTREND LIMITED","","","","","","","","","","",2.16,10,"INE715F01014",2.81,2.07,57.9,0.95,"","","","ACEINDI"
"539661","ACEMEN","C","ACE MEN ENGG WORKS LIMITED",58.8,1,"539661",0,0,0,0,"ACEMEN","ACE MEN ENGG WORKS LIMITED","","","","","","","","","","",53.2,10,"INE023R01018",76,47.84,76,9.7,"","","","ACEMEN"
"531525","ACESOF","DR","ACE SOFTWARE EXPORTS LTD",29.82,1,"531525",0,0,0,0,"ACESOFT","ACE SOFTWARE EXPORTS LTD","","","","","","","","","","",24.4,10,"INE849B01010",28.2,14.51,76.1,4,"","","","ACESOFT"
"536492","ACETOU","C","ACE TOURS WORLDWIDE LIMITED",2.18,1,"536492",0,0,0,0,"ATWL","ACE TOURS WORLDWIDE LIMITED","","","","","","","","","","",1.98,10,"INE926O01019",0,0,64,1.9,"","","","ATWL"
"543499","ACHHEA","DR","ACHYUT HEALTHCARE LIMITED",53.9,1,"543499",0,0,0,0,"ACHYUT","ACHYUT HEALTHCARE LIMITED","","","","","","","","","","",44.1,10,"INE0K1401012",60.79,14.81,60.79,10,"","","","ACHYUT"
"538570","ACHINV","C","ACHAL INVESTMENTS LIMITED",0.29,1,"538570",0,0,0,0,"ACHAL","ACHAL INVESTMENTS LIMITED","","","","","","","","","","",0.27,1,"INE860P01025",0.99,0.28,58,0.28,"","","","ACHAL"
"517356","ACIINF","C","ACI INFOCOM LIMITED",1.29,1,"517356",0,0,0,0,"ACIIN","ACI INFOCOM LIMITED","","","","","","","","","","",1.25,1,"INE167B01025",1.9,0.66,23.25,0.11,"","","","ACIIN"
"530043","ACKKNI","DR","ACKNIT INDUSTRIES LIMITED",364.8,1,"530043",0,0,0,0,"ACKNIT","ACKNIT INDUSTRIES LIMITED","","","","","","","","","","",243.2,10,"INE326C01017",328,133,328,2.25,"","","","ACKNIT"
"539391","ACMRES","C","ACME RESOURCES LIMITED",37.8,1,"539391",0,0,0,0,"ACME","ACME RESOURCES LIMITED","","","","","","","","","","",34.2,10,"INE636B01011",39.29,13.83,39.29,4.63,"","","","ACME"
"524091","ACRIN","DR","CARYSIL LIMITED",1098.05,1,"524091",0,0,0,0,"CARYSIL","CARYSIL LIMITED","","","","","","","","","","",732.05,2,"INE482D01024",979.85,431.35,979.85,0.2,"","","","CARYSIL"
"513149","ACRIND","DR","ACROW (INDIA) LTD",922.1,1,"513149",0,0,0,0,"ACROW","ACROW (INDIA) LTD","","","","","","","","","","",614.8,10,"INE950D01012",1210,705.2,1210,10,"","","","ACROW"
"533330","ACRTEC","C","ACROPETAL TECHNOLOGIES LIMITED",1.67,1,"533330",0,0,0,0,"ACROPETAL","ACROPETAL TECHNOLOGIES LIMITED","","","","","","","","","","",1.59,10,"INE055L01013",2.99,1.32,156,1.32,"","","","ACROPETAL"
"541144","ACTCLO","DR","ACTIVE CLOTHING CO LTD",97.58,1,"541144",0,0,0,0,"ACTIVE","ACTIVE CLOTHING CO LTD","","","","","","","","","","",79.84,10,"INE380Z01015",90.8,32,90.8,5,"","","","ACTIVE"
"532762","ACTCON","DR","ACTION CONSTRUCTION EQUIPMENTS",1001.4,1,"532762",0,0,0,0,"ACE","ACTION CONSTRUCTION EQUIPMENTS","","","","","","","","","","",667.6,2,"INE731H01025",895.35,264,895.35,7.85,"","","","ACE"
"511706","ACTFIN","C","ACTION FINANCIAL SERVICES (IND",3.25,1,"511706",0,0,0,0,"ACTIONFI","ACTION FINANCIAL SERVICES (IND","","","","","","","","","","",3.13,10,"INE357A01032",5.76,3.19,53.85,0.5,"","","","ACTIONFI"
"506225","ADACHE","DR","ADARSH CHEMICALS & FERT.",5.25,1,"506225",0,0,0,0,"","ADARSH CHEMICALS & FERT.","","","","","","","","","","",4.75,10,"",0,0,47.5,0.4,"","","",""
"526177","ADACOM","C","ADAM COMSOF",3.43,1,"526177",0,0,0,0,"ADAMCO","ADAM COMSOF","","","","","","","","","","",3.11,10,"INE272A01017",23.85,1.55,96.8,1.55,"","","","ADAMCO"
"512599","ADAENT","DR","ADANI ENTERPRISES LIMITED",3174.95,1,"512599",0,0,0,0,"ADANIENT","ADANI ENTERPRISES LIMITED","","","","","","","","","","",2597.75,1,"INE423A01024",4189.55,1017.1,4189.55,31.82,"","","","ADANIENT"
"542066","ADAGAS","DR","ADANI TOTAL GAS LIMITED",1274.9,1,"542066",0,0,0,0,"ATGL","ADANI TOTAL GAS LIMITED","","","","","","","","","","",1043.1,1,"INE399L01023",3998.35,521.95,3998.35,70.2,"","","","ATGL"
"541450","ADAGRE","DR","ADANI GREEN ENERGY LTD",1786.8,1,"541450",0,0,0,0,"ADANIGREEN","ADANI GREEN ENERGY LTD","","","","","","","","","","",1462,10,"INE364U01010",2185.3,439.35,3048,22.75,"","","","ADANIGREEN"
"538563","ADAMER","C","ADARSH MERCANTILE LIMITED",6.31,1,"538563",0,0,0,0,"ADARSH","ADARSH MERCANTILE LIMITED","","","","","","","","","","",5.71,10,"INE673E01018",6.01,5.9,6.01,3.5,"","","","ADARSH"
"960124","ADAND1","DR","0% Adani Enterprises Apr 22",1354663,1,"960124",0,0,0,0,"AEL081020","0% Adani Enterprises Apr 22","","","","","","","","","","",903108,1000000,"INE423A07211",0,0,0,0,"","","","AEL081020"
"51005","ADAOFS","DR","ADANI POWER OFS",0,1,"51005",0,0,0,0,"ADANIPOWER","ADANI POWER OFS","","","","","","","","","","",0,10,"INE000000005",0,0,0,0,"","","","ADANIPOWER"
"526711","ADAPLA","C","ADARSH PLANT PROJECT LTD",30.61,1,"526711",0,0,0,0,"ADARSHPL","ADARSH PLANT PROJECT LTD","","","","","","","","","","",27.71,10,"INE627D01016",33.49,15,60.7,0.29,"","","","ADARSHPL"
"532921","ADAPOR","DR","ADANI PORT AND SPECIAL ECONO",1143.5,1,"532921",0,0,0,0,"ADANIPORTS","ADANI PORT AND SPECIAL ECONO","","","","","","","","","","",935.6,2,"INE742F01042",1082.95,394.95,1082.95,50,"","","","ADANIPORTS"
"533096","ADAPOW","DR","ADANI POWER LIMITED",674.45,1,"533096",0,0,0,0,"ADANIPOWER","ADANI POWER LIMITED","","","","","","","","","","",449.65,10,"INE814H01011",589.3,132.55,589.3,15.2,"","","","ADANIPOWER"
"539254","ADATRA","DR","ADANI ENERGY SOLUTIONS LIMITED",1437.1,1,"539254",0,0,0,0,"ADANIENSOL","ADANI ENERGY SOLUTIONS LIMITED","","","","","","","","","","",958.1,10,"INE931S01010",2809.2,630,4238.55,25.25,"","","","ADANIENSOL"
"543458","ADAWIL","DR","ADANI WILMAR LIMITED FORTUNE",434.95,1,"543458",0,0,0,0,"AWL","ADANI WILMAR LIMITED FORTUNE","","","","","","","","","","",355.95,1,"INE699H01024",666,285.85,878.35,221,"","","","AWL"
"539506","ADCCAP","DR","ADCON CAPITAL SERVIC",1.66,1,"539506",0,0,0,0,"ADCON","ADCON CAPITAL SERVIC","","","","","","","","","","",1.36,1,"INE805Q01028",5.79,1.36,5.79,0.9,"","","","ADCON"
"523411","ADCIND","C","ADC INDIA COMMUNICATIONS LIMIT",946.05,1,"523411",0,0,0,0,"ADCINDIA","ADC INDIA COMMUNICATIONS LIMIT","","","","","","","","","","",855.95,10,"INE833A01016",1027,396.05,1027,26.3,"","","","ADCINDIA"
"538734","ADCINF","DR","CEINSYS TECH LIMITED",395.45,1,"538734",0,0,0,0,"CEINSYSTECH","CEINSYS TECH LIMITED","","","","","","","","","","",323.55,10,"INE016Q01014",397.8,116.25,397.8,39.55,"","","","CEINSYSTECH"
"51160","ADCOFS","C","CEINSYS TECH LIMITED OFS",0,1,"51160",0,0,0,0,"CEINSYSTECH","CEINSYS TECH LIMITED OFS","","","","","","","","","","",0,10,"INE000000160",0,0,0,0,"","","","CEINSYSTECH"
"890179","ADCPP1","C","ADCON CAPITAL SER PP RS 1",1.05,1,"890179",0,0,0,0,"ADCONPP","ADCON CAPITAL SER PP RS 1","","","","","","","","","","",0.95,1,"IN9805Q01018",3.5,0.81,3.5,0.81,"","","","ADCONPP"
"750744","ADCRE1","C","ADCON CAPITAL SER RIGHTS ISSUE",0.16,1,"750744",0,0,0,0,"ADCON-RE","ADCON CAPITAL SER RIGHTS ISSUE","","","","","","","","","","",0.12,10,"INE805Q20010",0.54,0.12,0.54,0.12,"","","","ADCON-RE"
"507852","ADDIND","C","ADDI INDUSTRIES LTD",54.21,1,"507852",0,0,0,0,"ADDIND","ADDI INDUSTRIES LTD","","","","","","","","","","",49.05,5,"INE757C01021",61.86,25.16,61.86,0.67,"","","","ADDIND"
"524665","ADDLIF","DR","ADD-LIFE PHARMA",0.48,1,"524665",0,0,0,0,"ADDLP","ADD-LIFE PHARMA","","","","","","","","","","",0.44,10,"INE124C01016",2.56,0.45,37.5,0.45,"","","","ADDLP"
"541865","ADDPRO","DR","ADD SHOP E RETAIL LIMITED",34.51,1,"541865",0,0,0,0,"ASRL","ADD SHOP E RETAIL LIMITED","","","","","","","","","","",23.01,10,"INE01B501018",62.05,28.1,114.78,28.1,"","","","ASRL"
"750726","ADDRE1","C","ADD SHOP RETAIL LTD RIGHTS ENT",8.88,1,"750726",0,0,0,0,"ASRL-RE","ADD SHOP RETAIL LTD RIGHTS ENT","","","","","","","","","","",5.92,10,"INE01B520018",24,5.35,24,5.35,"","","","ASRL-RE"
"530901","ADECOT","C","ACIL COTTON INDUSTRIES LIMITED",0.18,1,"530901",0,0,0,0,"ACIL","ACIL COTTON INDUSTRIES LIMITED","","","","","","","","","","",0.18,1,"INE066C01035",0.19,0.18,11.25,0.05,"","","","ACIL"
"543309","ADEMED","DR","ADESHWAR MEDITEX LIMITED",39.99,1,"543309",0,0,0,0,"ADESHWAR","ADESHWAR MEDITEX LIMITED","","","","","","","","","","",26.67,10,"INE0H8J01015",36,16.2,42,16.2,"","","","ADESHWAR"
"51013","ADEOF1","DR","ADANI ENTERPRISES LIMITED OFS",0,1,"51013",0,0,0,0,"ADANI","ADANI ENTERPRISES LIMITED OFS","","","","","","","","","","",0,1,"INE000000013",0,0,0,0,"","","","ADANI"
"51011","ADEOFS","DR","ADANI ENTERPRISES LIMITED OFS",0,1,"51011",0,0,0,0,"ADANIENTE","ADANI ENTERPRISES LIMITED OFS","","","","","","","","","","",0,1,"INE000000011",0,0,0,0,"","","","ADANIENTE"
"519183","ADFFOO","DR","ADF FOODS LIMITED",247.7,1,"519183",0,0,0,0,"ADFFOODS","ADF FOODS LIMITED","","","","","","","","","","",165.2,2,"INE982B01027",262.45,133.39,262.45,0.48,"","","","ADFFOODS"
"51139","ADGOFS","DR","ADANI GREEN ENERGY LIMITED OFS",0,1,"51139",0,0,0,0,"ADANIGREEN","ADANI GREEN ENERGY LIMITED OFS","","","","","","","","","","",0,10,"INE000000139",0,0,0,0,"","","","ADANIGREEN"
"539493","ADHCAP","C","ADHARSHILA CAP SERVICES LTD",13.12,1,"539493",0,0,0,0,"ADHARSHILA","ADHARSHILA CAP SERVICES LTD","","","","","","","","","","",11.88,10,"INE269F01012",12.5,12.5,12.5,12.5,"","","","ADHARSHILA"
"538365","ADHIND","C","INCREDIBLE INDUSTRIES LTD",31.78,1,"538365",0,0,0,0,"INCREDIBLE","INCREDIBLE INDUSTRIES LTD","","","","","","","","","","",30.54,10,"INE452L01012",45.12,18.22,206.7,13.7,"","","","INCREDIBLE"
"539189","ADHINF","C","ADHBHUT INFRASTRUCTURE LIMITED",91.4,1,"539189",0,0,0,0,"ADHBHUTIN","ADHBHUT INFRASTRUCTURE LIMITED","","","","","","","","","","",82.7,10,"INE578L01014",363.8,87.05,363.8,17.49,"","","","ADHBHUTIN"
"532727","ADHMET","C","ADHUNIK METALIKS LTD",0.51,1,"532727",0,0,0,0,"ADHUNIK","ADHUNIK METALIKS LTD","","","","","","","","","","",0.47,10,"INE400H01019",3.65,0.46,253,0.46,"","","","ADHUNIK"
"514055","ADHSYN","DR","ADHUNIK SYNTHETICS",1.05,1,"514055",0,0,0,0,"","ADHUNIK SYNTHETICS","","","","","","","","","","",0.95,10,"",0,0,92.5,0.2,"","","",""
"514452","ADHYAR","DR","ADHUNIK YARNS",0.94,1,"514452",0,0,0,0,"","ADHUNIK YARNS","","","","","","","","","","",0.86,10,"",0,0,20,0.3,"","","",""
"543374","ADIAMC","DR","ADITYA BIRLA SUN LIFE AMC LTD",512.85,1,"543374",0,0,0,0,"ABSLAMC","ADITYA BIRLA SUN LIFE AMC LTD","","","","","","","","","","",419.65,5,"INE404A01024",469.9,307.9,721,307.9,"","","","ABSLAMC"
"500057","ADIBI","DR","ADITYA BIRLA CHEMICALS (INDIA)",270.2,1,"500057",0,0,0,0,"ABCIL","ADITYA BIRLA CHEMICALS (INDIA)","","","","","","","","","","",180.2,10,"INE605B01016",251.95,200,342.8,2.02,"","","","ABCIL"
"590088","ADIBIO","C","ADINATH BIO-LABS LTD",0.31,1,"590088",0,0,0,0,"ADINATHBI","ADINATH BIO-LABS LTD","","","","","","","","","","",0.29,1,"INE129D01039",0.35,0.19,29.7,0.15,"","","","ADINATHBI"
"500303","ADIBIR","DR","ADITYA BIRLA NUVO LIMITED",2076,1,"500303",0,0,0,0,"ABIRLANUVO","ADITYA BIRLA NUVO LIMITED","","","","","","","","","","",1698.6,10,"INE069A01017",1933.55,1126.95,2502,122.51,"","","","ABIRLANUVO"
"540691","ADICAP","DR","ADITYA BIRLA CAPITAL LIMITED",183.25,1,"540691",0,0,0,0,"ABCAPITAL","ADITYA BIRLA CAPITAL LIMITED","","","","","","","","","","",149.95,10,"INE674K01013",199.4,133.25,264,37.45,"","","","ABCAPITAL"
"540146","ADICON","DR","ADITYA CONSUMER MARKETING LTD",82.2,1,"540146",0,0,0,0,"ACML","ADITYA CONSUMER MARKETING LTD","","","","","","","","","","",54.8,10,"INE427V01013",92.9,44.5,237,8.82,"","","","ACML"
"532056","ADIEXI","C","ADINATH EXIM RESOURCES LTD",21.35,1,"532056",0,0,0,0,"ADIEXRE","ADINATH EXIM RESOURCES LTD","","","","","","","","","","",19.33,10,"INE398H01015",22.05,13.01,52.5,1.25,"","","","ADIEXRE"
"535755","ADIFAS","DR","ADITYA BIRLA FASHION & RTL LTD",263.2,1,"535755",0,0,0,0,"ABFRL","ADITYA BIRLA FASHION & RTL LTD","","","","","","","","","","",215.4,10,"INE647O01011",320.05,184.4,359.4,77.32,"","","","ABFRL"
"530117","ADIFIN","DR","PRIVI SPECIALITY CHEMICALS LTD",1585.05,1,"530117",0,0,0,0,"PRIVISCL","PRIVI SPECIALITY CHEMICALS LTD","","","","","","","","","","",1056.75,10,"INE959A01019",1361,870.55,2268,1.24,"","","","PRIVISCL"
"522150","ADIFOR","C","ADITYA FORGE LTD",3.26,1,"522150",0,0,0,0,"ADTYFRG","ADITYA FORGE LTD","","","","","","","","","","",2.96,10,"INE281H01013",4.51,2.85,40,1,"","","","ADTYFRG"
"531677","ADIGEA","C","ARIS INTERNATIONAL LTD",45.08,1,"531677",0,0,0,0,"ARISINT","ARIS INTERNATIONAL LTD","","","","","","","","","","",40.8,10,"INE588E01026",42.94,37.11,42.94,7.75,"","","","ARISINT"
"543473","ADIHEA","DR","ADITYA BIR SUN  NIF HEALTH ETF",12.48,1,"543473",0,0,0,0,"HEALTHY","ADITYA BIR SUN  NIF HEALTH ETF","","","","","","","","","","",8.32,1,"INF209KB10C2",11.03,7.4,11.03,7.13,"","","","HEALTHY"
"531588","ADIINT","DR","ADITYA INTERNATIONAL LTD",0,1,"531588",0,0,0,0,"","ADITYA INTERNATIONAL LTD","","","","","","","","","","",0,10,"INE908B01014",71.65,25,307,2.93,"","","",""
"513513","ADIISP","DR","ADITYA ISPAT LTD",11.82,1,"513513",0,0,0,0,"ADITYA","ADITYA ISPAT LTD","","","","","","","","","","",7.88,10,"INE570B01012",11.44,7.51,22,1.1,"","","","ADITYA"
